codigo,complexity,n_classes,n_functions,loc,lloc,sloc,single_comments,comments,multilines,blank_lines,h1,h2,N1,N2,h,N,calculated_N,volume,difficulty,effort,bugs,time,imports,assignments,assignments_unique,kwds,kwds_unique,lt_numbers,lt_strings,lt_booleans,lgc_op,lgc_op_unique,and_op,or_op,not_op,arithmetic_op,arithmetic_op_unique,add_op,minus_op,mult_op,div_op,mod_op,power_op,div_floor_op,cmp_op,cmp_op_unique,equal_op,not_eq_op,lt_op,gt_op,less_op,greater_op,bitwise_op,bitwise_op_unique,bitwise_and,bitwise_or,bitwise_xor,bitwise_not,lshift_op,rshift_op,identity_op,membership_op,conditionals,ifs,elifs,elses,loops,whiles,fors,breaks,continues,builtin_f,builtin_f_unique,type_f,type_f_unique,lambdas,lpar,rpar,lsqb,rsqb,lbrace,rbrace,commas,colons,dots,prints,inputs,len,uident,uident_unique,uident_mean,uident_per_line,uident_chars
3583,3,0,0,22,10,9,1,1,7,5,5,10,6,12,15,18,44.82892142331043,70.32403072095333,3.0,210.97209216286,0.02344134357365111,11.720671786825555,1,5,1,4,4,6,2,0,0,0,0,0,0,5,3,2,1,2,0,0,0,0,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,5,5,0,0,0,9,9,2,2,0,0,1,2,0,1,1,0,18,6,2,0.782608695652174,4.166666666666667
2664,1,0,0,3,3,3,0,0,0,0,2,4,2,4,6,6,10.0,15.509775004326936,1.0,15.509775004326936,0.005169925001442312,0.861654166907052,0,2,1,0,0,3,1,0,0,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,1,0,4,4,0,0,0,0,1,0,0,1,1,0,4,2,1.3333333333333333,1.0,3.0
2182,4,0,0,23,14,13,1,4,7,2,4,9,6,12,13,18,36.52932501298081,66.60791492653966,2.6666666666666665,177.62110647077242,0.022202638308846556,9.867839248376246,1,7,1,7,5,5,2,0,0,0,0,0,0,6,4,2,2,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,2,0,2,0,0,8,6,2,1,0,13,13,2,2,0,0,2,3,0,2,1,0,29,11,2.230769230769231,1.2083333333333333,2.6363636363636362
2762,9,0,0,33,28,28,4,5,0,1,4,15,12,24,19,36,66.60335893412778,152.92539048396907,3.2,489.36124954870104,0.050975130161323025,27.186736086038948,0,6,1,13,3,9,23,0,0,0,0,0,0,4,2,3,0,0,1,0,0,0,8,2,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,13,5,3,5,0,0,0,0,0,19,3,5,1,0,28,28,0,0,0,0,9,13,0,9,5,0,18,6,1.2857142857142858,0.5294117647058824,3.3333333333333335
1120,11,0,0,36,26,25,0,0,7,4,1,12,10,20,13,30,43.01955000865388,111.01319154423277,0.8333333333333334,92.5109929535273,0.03700439718141092,5.139499608529295,0,11,1,12,3,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,8,2,0,0,0,0,0,3,2,0,0,0,4,4,0,0,0,0,2,12,0,2,1,0,23,2,1,0.6216216216216216,5.0
1287,3,0,0,41,13,12,12,12,9,8,2,6,3,6,8,9,17.509775004326936,27.0,1.0,27.0,0.009,1.5,2,6,1,7,5,12,6,0,0,0,0,0,0,4,2,2,0,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,1,0,0,7,6,1,1,0,13,13,9,9,0,0,13,2,1,2,1,0,28,11,2.3333333333333335,0.6666666666666666,4.090909090909091
1126,8,0,0,30,20,19,0,0,7,4,1,9,7,14,10,21,28.529325012980813,69.76048999263462,0.7777777777777778,54.258158883160256,0.02325349666421154,3.0143421601755698,0,8,1,9,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,5,2,0,0,0,0,0,3,2,0,0,0,4,4,0,0,0,0,2,9,0,2,1,0,17,2,1,0.5483870967741935,4.5
1490,6,0,0,12,10,10,0,0,0,2,5,18,15,30,23,45,86.66829050039843,203.5602880225656,4.166666666666667,848.1678667606901,0.0678534293408552,47.12043704226056,0,5,1,6,4,14,1,0,2,1,2,0,0,8,2,4,0,4,0,0,0,0,5,2,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,1,2,1,0,0,0,0,0,4,4,1,1,0,7,7,0,0,0,0,1,4,0,1,1,0,15,2,1.6666666666666667,1.1538461538461537,6.0
1606,2,0,0,22,9,8,1,1,7,6,3,8,6,12,11,18,28.75488750216347,62.26976913547136,2.25,140.10698055481055,0.020756589711823786,7.78372114193392,1,5,1,3,3,5,2,0,0,0,0,0,0,6,3,3,2,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,4,0,0,0,7,7,2,2,0,0,0,1,0,1,1,0,17,6,2.125,0.7391304347826086,3.5
1801,1,0,0,7,4,4,0,0,0,3,2,6,3,6,8,9,17.509775004326936,27.0,1.0,27.0,0.009,1.5,0,3,1,0,0,0,4,0,0,0,0,0,0,3,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,1,0,5,5,0,0,0,0,0,0,0,1,2,0,6,3,1.5,0.75,1.6666666666666667
2558,2,0,0,21,12,12,4,4,0,5,4,6,5,8,10,13,23.509775004326936,43.18506523353572,2.6666666666666665,115.16017395609524,0.014395021744511906,6.397787442005291,0,10,1,1,1,2,12,0,0,0,0,0,0,4,2,1,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,3,0,0,0,10,10,1,1,0,0,5,1,6,1,1,1,28,5,2.3333333333333335,1.2727272727272727,4.8
2647,7,0,0,40,19,18,11,12,5,6,2,13,11,22,15,33,50.105716335834195,128.92738965508113,1.6923076923076923,218.18481326244498,0.04297579655169371,12.121378514580277,1,9,1,10,7,19,8,0,0,0,0,0,0,7,2,6,0,1,0,0,0,0,5,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,4,1,1,0,1,0,0,5,4,1,1,0,12,12,12,12,0,0,1,7,2,2,1,0,28,8,1.6470588235294117,0.6829268292682927,4.125
1491,6,0,0,12,10,10,0,0,0,2,5,20,15,30,25,45,98.04820237218406,208.9735285398626,3.75,783.6507320244848,0.06965784284662087,43.536151779138045,0,5,1,6,4,14,1,0,2,1,2,0,0,8,2,4,0,4,0,0,0,0,5,2,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,1,2,1,0,0,0,0,0,4,4,1,1,0,7,7,0,0,0,0,1,4,0,1,1,0,15,2,1.6666666666666667,1.1538461538461537,6.0
2588,4,0,0,21,12,12,1,1,0,8,5,13,9,18,18,27,59.715356810271004,112.58797503894243,3.4615384615384617,389.7276059040315,0.03752932501298081,21.651533661335083,0,8,1,4,4,8,1,0,1,1,1,0,0,6,2,4,0,2,0,0,0,0,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,5,4,1,1,0,7,7,2,2,0,0,0,3,0,2,1,0,23,7,1.9166666666666667,1.0454545454545454,8.428571428571429
3229,1,0,0,14,7,8,2,3,0,4,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2,4,1,4,2,4,0,0,0,0,0,0,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,7,7,3,3,0,0,4,0,2,1,1,0,16,9,2.2857142857142856,1.0666666666666667,4.555555555555555
2970,2,0,0,26,10,9,4,4,8,5,4,9,5,10,13,15,36.52932501298081,55.506595772116384,2.2222222222222223,123.34799060470309,0.01850219859070546,6.852666144705727,0,4,1,2,2,6,4,0,0,0,0,0,0,4,3,0,1,0,2,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,6,4,1,1,0,9,9,0,0,0,0,1,2,0,3,1,0,9,4,1.5,0.3333333333333333,5.5
2552,2,0,0,21,12,12,4,4,0,5,4,6,5,8,10,13,23.509775004326936,43.18506523353572,2.6666666666666665,115.16017395609524,0.014395021744511906,6.397787442005291,0,10,1,1,1,2,12,0,0,0,0,0,0,4,2,1,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,3,0,0,0,9,9,1,1,0,0,5,1,5,1,1,1,27,4,2.25,1.2272727272727273,4.75
3179,3,0,0,10,9,9,0,0,0,1,2,3,2,4,5,6,6.754887502163469,13.931568569324174,1.3333333333333333,18.575424759098897,0.004643856189774725,1.0319680421721609,1,7,2,5,5,3,1,0,0,0,0,0,0,2,2,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,5,4,2,1,0,6,6,1,1,0,0,2,2,0,1,1,0,18,9,2,1.6363636363636365,3.4444444444444446
1544,4,0,0,22,13,12,1,1,5,4,7,11,8,16,18,24,57.705232259413506,100.07820003461549,5.090909090909091,509.4890183580425,0.0333594000115385,28.30494546433569,0,6,1,4,4,7,5,0,1,1,1,0,0,4,3,2,1,1,0,0,0,0,3,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,1,0,0,0,7,3,2,1,0,9,9,0,0,0,0,0,3,0,3,2,0,14,4,1.5555555555555556,0.6086956521739131,3.5
2479,5,0,0,21,21,21,0,0,0,0,6,21,19,38,27,57,107.74844088268091,271.0285876233177,5.428571428571429,1471.2980470980106,0.0903428625411059,81.73878039433392,0,9,2,7,3,14,7,0,0,0,0,0,0,15,5,2,2,2,5,4,0,0,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,1,3,0,0,0,0,0,8,3,1,1,0,11,11,0,0,0,0,0,7,0,5,2,0,21,4,1.2352941176470589,0.9545454545454546,11.0
1371,1,0,0,9,7,7,0,0,0,2,2,8,6,12,10,18,26.0,59.794705707972525,1.5,89.69205856195879,0.019931568569324175,4.9828921423310435,0,4,1,0,0,9,0,0,0,0,0,0,0,6,2,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,1,1,0,8,8,0,0,0,0,3,0,0,3,1,0,10,4,1.4285714285714286,1.0,10.75
3688,2,0,0,12,8,7,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,5,1,4,4,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,5,5,2,2,0,8,8,1,1,0,0,3,2,0,1,1,0,17,9,2.4285714285714284,1.3076923076923077,3.111111111111111
2895,1,0,0,11,5,5,3,3,0,3,2,4,2,4,6,6,10.0,15.509775004326936,1.0,15.509775004326936,0.005169925001442312,0.861654166907052,0,4,1,0,0,0,3,0,0,0,0,0,0,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,3,2,0,7,7,0,0,0,0,0,0,0,1,3,0,8,4,1.6,0.6666666666666666,5.25
3530,2,0,0,8,7,7,0,0,0,1,4,8,5,10,12,15,32.0,53.77443751081735,2.5,134.43609377704337,0.017924812503605784,7.468671876502409,0,5,1,1,1,5,2,0,0,0,0,0,0,4,3,2,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,6,5,2,2,0,7,7,0,0,0,0,1,1,0,1,2,0,11,3,1.5714285714285714,1.2222222222222223,3.6666666666666665
1717,1,0,0,12,4,3,0,0,5,4,1,3,2,4,4,6,4.754887502163469,12.0,0.6666666666666666,8.0,0.004,0.4444444444444444,1,1,1,2,2,27,1,0,0,0,0,0,0,3,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2,1,0,5,5,8,8,0,0,24,0,0,1,2,0,3,2,1,0.23076923076923078,5.5
1119,11,0,0,36,26,25,0,0,7,4,1,12,10,20,13,30,43.01955000865388,111.01319154423277,0.8333333333333334,92.5109929535273,0.03700439718141092,5.139499608529295,0,11,1,12,3,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,8,2,0,0,0,0,0,3,2,0,0,0,4,4,0,0,0,0,2,12,0,2,1,0,23,2,1,0.6216216216216216,4.0
2851,3,0,0,12,9,9,0,0,0,3,3,4,3,6,7,9,12.75488750216347,25.26619429851844,2.25,56.848937171666485,0.008422064766172813,3.158274287314805,1,4,1,6,6,3,1,0,0,0,0,0,0,3,2,1,0,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,1,0,1,0,0,3,3,0,0,0,4,4,0,0,0,0,0,3,0,1,1,0,13,5,1.625,1.0,5.4
2038,3,0,0,19,7,7,8,8,0,4,3,5,3,6,8,9,16.36452797660028,27.0,1.8,48.6,0.009,2.7,0,4,1,2,2,2,4,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,3,2,0,0,0,9,9,0,0,0,0,0,2,2,1,2,0,10,3,1.4285714285714286,0.5,5.333333333333333
1183,5,0,0,30,18,17,1,1,5,7,3,8,8,16,11,24,28.75488750216347,83.02635884729514,3.0,249.07907654188543,0.02767545294909838,13.837726474549191,1,12,2,6,4,10,1,0,0,0,0,0,0,4,1,4,0,0,0,0,0,0,4,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,2,0,0,0,4,4,1,1,0,9,9,4,4,0,0,1,4,4,1,1,0,33,11,1.9411764705882353,1.064516129032258,4.363636363636363
2924,1,0,0,19,6,5,3,3,8,3,2,4,2,4,6,6,10.0,15.509775004326936,1.0,15.509775004326936,0.005169925001442312,0.861654166907052,0,4,1,0,0,0,4,0,0,0,0,0,0,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,3,1,0,7,7,0,0,0,0,0,0,0,1,3,0,8,4,1.6,0.4,6.75
1359,1,0,0,9,6,6,0,0,0,3,2,4,2,4,6,6,10.0,15.509775004326936,1.0,15.509775004326936,0.005169925001442312,0.861654166907052,1,4,1,2,2,1,0,0,0,0,0,0,0,3,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,3,1,0,9,9,0,0,0,0,1,0,0,1,3,0,10,6,1.6666666666666667,1.0,3.3333333333333335
3061,5,0,0,28,20,19,1,1,5,3,4,13,10,20,17,30,56.105716335834195,122.6238852375102,3.076923076923077,377.30426226926215,0.040874628412503396,20.961347903847898,0,8,1,6,3,7,11,0,0,0,0,0,0,6,2,3,0,0,3,0,0,0,4,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,2,2,2,0,0,0,0,0,10,3,4,1,0,16,16,0,0,0,0,0,6,1,4,2,0,19,6,1.2666666666666666,0.6551724137931034,6.333333333333333
3215,4,0,0,20,15,15,1,1,0,4,1,2,1,2,3,3,2.0,4.754887502163469,0.5,2.3774437510817346,0.0015849625007211565,0.1320802083934297,1,10,1,7,5,10,2,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,2,0,2,0,0,11,6,5,2,0,14,14,7,7,0,0,10,3,0,2,2,1,33,10,2.2,1.5714285714285714,5.3
1367,1,0,0,13,10,10,0,0,0,3,1,6,3,6,7,9,15.509775004326936,25.26619429851844,0.5,12.63309714925922,0.008422064766172813,0.701838730514401,0,9,1,0,0,3,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,4,2,0,9,9,0,0,0,0,2,0,0,1,3,0,18,9,1.8,1.2857142857142858,10.666666666666666
2039,3,0,0,20,7,7,9,9,0,4,3,5,3,6,8,9,16.36452797660028,27.0,1.8,48.6,0.009,2.7,0,4,1,2,2,2,4,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,3,2,0,0,0,9,9,0,0,0,0,0,2,2,1,2,0,10,3,1.4285714285714286,0.47619047619047616,3.6666666666666665
2879,2,0,0,8,8,7,1,1,0,0,2,4,2,4,6,6,10.0,15.509775004326936,1.0,15.509775004326936,0.005169925001442312,0.861654166907052,1,4,1,4,4,4,0,0,0,0,0,0,0,3,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,8,7,1,1,0,11,11,2,2,0,0,2,2,0,1,1,0,14,7,2,1.5555555555555556,4.142857142857143
3062,9,0,0,35,27,26,1,1,5,3,6,15,12,24,21,36,74.11313393845472,158.12342722003538,4.8,758.9924506561698,0.05270780907334513,42.1662472586761,0,6,1,13,4,8,12,0,1,1,1,0,0,3,2,2,0,1,0,0,0,0,8,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,2,5,0,0,0,0,0,16,3,5,1,0,24,24,0,0,0,0,0,12,1,8,3,0,21,5,1.3125,0.5833333333333334,3.4
2683,1,0,0,7,4,4,0,0,0,3,2,6,3,6,8,9,17.509775004326936,27.0,1.0,27.0,0.009,1.5,1,2,1,2,2,1,0,0,0,0,0,0,0,4,2,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,3,2,0,7,7,0,0,0,0,0,0,0,1,2,0,6,4,1.5,0.75,3.75
2928,1,0,0,17,7,6,0,0,8,3,4,8,5,10,12,15,32.0,53.77443751081735,2.5,134.43609377704337,0.017924812503605784,7.468671876502409,0,5,1,0,0,0,5,0,0,0,0,0,0,5,4,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,4,1,0,11,11,0,0,0,0,0,0,0,1,4,0,12,5,2,0.6666666666666666,2.0
2454,6,0,0,13,12,12,0,0,0,1,8,19,11,22,27,33,104.71062275542812,156.91128757139447,4.631578947368421,726.7470161201428,0.052303762523798154,40.37483422889682,0,4,1,6,5,8,7,0,2,2,1,1,0,4,2,0,2,2,0,0,0,0,5,4,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,1,2,1,0,0,0,0,0,9,4,1,1,0,16,16,0,0,0,0,2,4,3,4,2,0,16,4,1.7777777777777777,1.1428571428571428,6.25
2639,3,0,0,22,17,17,0,0,0,5,3,9,9,18,12,27,33.28421251514428,96.79398751947123,3.0,290.3819625584137,0.03226466250649041,16.132331253245205,1,13,1,4,3,9,1,0,0,0,0,0,0,8,3,4,3,1,0,0,0,0,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,3,3,0,0,0,7,7,3,3,0,0,2,2,0,1,1,0,36,11,2.1176470588235294,1.565217391304348,3.3636363636363638
2456,4,0,0,24,11,10,2,2,8,4,5,10,7,14,15,21,44.82892142331043,82.0447025077789,3.5,287.15645877722613,0.02734823416925963,15.953136598734785,0,6,1,3,1,8,3,0,0,0,0,0,0,4,3,0,1,2,1,0,0,0,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,6,4,2,1,0,11,11,0,0,0,0,1,3,0,1,2,0,14,4,1.4,0.56,9.25
2798,2,0,0,8,7,7,0,0,0,1,3,6,4,8,9,12,20.264662506490406,38.03910001730775,2.0,76.0782000346155,0.012679700005769252,4.226566668589751,0,5,1,1,1,3,2,0,0,0,0,0,0,3,2,2,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,6,3,3,1,0,7,7,0,0,0,0,0,1,0,1,2,0,11,3,1.5714285714285714,1.2222222222222223,9.333333333333334
2874,4,0,0,9,9,8,1,1,0,0,1,2,1,2,3,3,2.0,4.754887502163469,0.5,2.3774437510817346,0.0015849625007211565,0.1320802083934297,1,3,1,7,5,3,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,2,0,2,0,0,7,6,2,1,0,9,9,3,3,0,0,1,4,0,1,1,0,15,7,1.875,1.5,2.7142857142857144
2847,2,0,0,6,5,5,1,1,0,0,1,2,1,2,3,3,2.0,4.754887502163469,0.5,2.3774437510817346,0.0015849625007211565,0.1320802083934297,1,2,1,4,4,0,1,0,0,0,0,0,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,4,4,1,1,0,6,6,3,3,0,0,0,1,0,1,1,0,13,5,2.6,1.8571428571428572,5.0
1621,7,0,0,37,19,18,1,1,10,8,4,29,17,34,33,51,148.8814488586996,257.2641000872811,2.3448275862068964,603.2399588253488,0.0857547000290937,33.51333104585271,1,10,1,8,5,9,8,0,0,0,0,0,0,12,2,6,0,6,0,0,0,0,6,2,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,1,4,0,1,1,0,0,0,6,4,0,0,0,15,15,10,10,0,0,1,6,0,1,2,0,43,7,2.388888888888889,1.131578947368421,4.714285714285714
3217,4,0,0,23,15,15,1,1,0,7,1,2,1,2,3,3,2.0,4.754887502163469,0.5,2.3774437510817346,0.0015849625007211565,0.1320802083934297,1,10,1,7,5,10,2,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,2,0,2,0,0,10,6,4,2,0,12,12,7,7,0,0,10,3,0,2,2,1,33,10,2.2,1.375,5.9
1598,3,0,0,22,10,9,1,1,7,5,4,8,5,10,12,15,32.0,53.77443751081735,2.5,134.43609377704337,0.017924812503605784,7.468671876502409,1,5,1,4,4,6,2,0,0,0,0,0,0,4,3,2,1,1,0,0,0,0,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,5,5,0,0,0,9,9,1,1,0,0,1,2,0,1,1,0,16,6,1.7777777777777777,0.6956521739130435,4.166666666666667
1113,17,0,0,41,31,30,1,1,7,3,5,24,24,48,29,72,121.64874049174458,349.77463164918527,5.0,1748.8731582459263,0.11659154388306175,97.15961990255147,0,13,1,21,4,25,9,0,7,1,7,0,0,1,1,0,0,0,0,1,0,0,16,3,11,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,14,5,4,5,0,0,0,0,0,7,4,2,2,0,12,12,0,0,0,0,5,14,0,3,2,0,34,5,1.4166666666666667,0.8095238095238095,3.6
3064,8,0,0,26,18,17,1,1,5,3,6,19,16,32,25,48,96.22039775975506,222.90509710918678,5.052631578947368,1126.257332762207,0.0743016990363956,62.56985182012261,0,6,1,9,4,7,9,0,3,1,3,0,0,6,2,5,0,1,0,0,0,0,7,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,2,2,0,0,0,0,0,10,3,2,1,0,19,19,0,0,0,0,0,6,1,5,3,0,23,5,1.7692307692307692,0.8518518518518519,3.8
1614,7,0,0,36,19,18,1,1,10,7,4,29,17,34,33,51,148.8814488586996,257.2641000872811,2.3448275862068964,603.2399588253488,0.0857547000290937,33.51333104585271,1,10,1,8,5,8,8,0,0,0,0,0,0,12,2,6,0,6,0,0,0,0,6,2,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,1,4,0,1,1,0,0,0,5,3,0,0,0,14,14,10,10,0,0,0,6,0,1,2,0,43,7,2.388888888888889,1.162162162162162,5.285714285714286
842,1,0,0,25,8,7,5,5,6,7,3,12,9,18,15,27,47.77443751081735,105.48604608143,2.25,237.3436036832175,0.03516201536047667,13.18575576017875,0,6,1,0,0,6,2,0,0,0,0,0,0,9,3,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,1,0,9,9,0,0,0,0,0,0,0,1,1,0,15,6,2.142857142857143,0.5769230769230769,5.666666666666667
3065,7,0,0,26,18,17,1,1,5,3,6,18,14,28,24,42,90.56842503028855,192.56842503028858,4.666666666666667,898.6526501413467,0.0641894750100962,49.92514723007482,0,6,1,8,4,6,9,0,2,1,2,0,0,6,2,0,1,5,0,0,0,0,6,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,2,2,0,0,0,0,0,10,3,2,1,0,18,18,0,0,0,0,0,6,1,5,3,0,22,5,1.6923076923076923,0.8148148148148148,4.6
3387,2,0,0,9,7,7,0,0,0,2,3,4,3,6,7,9,12.75488750216347,25.26619429851844,2.25,56.848937171666485,0.008422064766172813,3.158274287314805,0,4,1,2,2,3,3,0,0,0,0,0,0,2,2,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,5,4,1,1,0,7,7,0,0,0,0,1,2,1,1,2,0,9,4,1.5,0.9,5.0
3216,2,0,0,17,10,10,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,7,1,4,4,6,4,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,9,6,3,2,0,12,12,3,3,0,0,6,1,0,2,2,0,19,10,1.9,1.0555555555555556,5.2
1350,1,0,0,7,5,5,0,0,0,2,1,6,3,6,7,9,15.509775004326936,25.26619429851844,0.5,12.63309714925922,0.008422064766172813,0.701838730514401,1,3,1,2,2,0,0,0,0,0,0,0,0,4,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,4,2,0,8,8,0,0,0,0,0,0,0,1,3,0,8,5,1.6,1.0,2.6
2537,5,0,0,15,15,15,0,0,0,0,7,14,11,23,21,34,72.95445336320968,149.33879237447786,5.75,858.6980561532478,0.04977959745815929,47.70544756406932,0,10,1,5,4,9,4,0,2,1,2,0,0,6,4,2,1,2,1,0,0,0,4,2,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,1,0,0,0,9,4,3,1,0,12,12,0,0,0,0,1,3,0,2,3,0,24,5,1.8461538461538463,1.5,1.8
